-1.858092498779296875e+01 1.049172878265380859e+01
7.099760055541992188e+00 -1.170766067504882812e+01
-2.959220886230468750e+01 -3.090319395065307617e+00
-1.454598236083984375e+01 2.532679080963134766e+00
-1.359685707092285156e+01 -1.659070777893066406e+01
-8.513431549072265625e+00 9.859606742858886719e+00
-7.390222549438476562e+00 9.423899650573730469e+00
-8.928430557250976562e+00 -9.637601852416992188e+00
5.718970775604248047e+00 1.347140222787857056e-01
-2.573953866958618164e+00 -1.720201730728149414e+00
-1.187220573425292969e+01 -3.117906808853149414e+00
-2.062727510929107666e-01 1.007165813446044922e+01
3.018948078155517578e+00 -3.922420024871826172e+00
-2.157495307922363281e+01 -2.378013992309570312e+01
4.654841899871826172e+00 2.004335165023803711e+00
1.361035346984863281e+01 1.011037063598632812e+01
1.044724941253662109e+01 1.011469936370849609e+01
-1.479094123840332031e+01 6.272726535797119141e+00
-5.273656845092773438e-01 -5.203616142272949219e+00
7.214176654815673828e+00 3.153228998184204102e+00
-5.886526584625244141e+00 -7.666973114013671875e+00
-8.409458160400390625e+00 1.557109355926513672e+01
6.422724723815917969e+00 1.005261039733886719e+01
-9.238082885742187500e+00 -3.169375658035278320e+00
7.034223556518554688e+00 -6.443294525146484375e+00
-1.739075064659118652e+00 -5.213239192962646484e+00
5.933331489562988281e+00 -1.813081550598144531e+01
-4.308032989501953125e+00 8.371800422668457031e+00
-3.272452652454376221e-01 -7.722630500793457031e+00
1.816650480031967163e-01 1.548392200469970703e+01
6.580831527709960938e+00 1.812589883804321289e+00
-1.733853936195373535e+00 -1.495750617980957031e+01
-1.176164150238037109e+00 -6.532422065734863281e+00
-1.033167934417724609e+01 -2.857800483703613281e+00
1.610923767089843750e+01 1.531410980224609375e+01
1.982854080200195312e+01 1.649803733825683594e+01
1.255776596069335938e+01 -1.901529073715209961e+00
-1.069972395896911621e+00 -4.624388694763183594e+00
-1.929043960571289062e+01 -4.838175296783447266e+00
-6.726419448852539062e+00 -9.780744552612304688e+00
-1.745486140251159668e+00 2.241707992553710938e+01
1.815189242362976074e+00 4.792936801910400391e+00
-3.640091180801391602e+00 1.627422714233398438e+01
8.398261070251464844e+00 9.790857315063476562e+00
5.604615688323974609e+00 -5.087983608245849609e+00
6.820017099380493164e-01 8.031115531921386719e+00
4.227416038513183594e+00 -6.645408153533935547e+00
-5.953723907470703125e+00 -1.976064682006835938e+01
6.944930076599121094e+00 -3.680584192276000977e+00
6.570798873901367188e+00 -3.756470918655395508e+00
7.153271675109863281e+00 4.549823760986328125e+00
-1.009492111206054688e+01 -2.438857793807983398e+00
-3.446809053421020508e+00 1.343234062194824219e+01
-1.856154084205627441e+00 1.759481430053710938e+00
-4.850572049617767334e-01 6.717287302017211914e-01
-2.163060903549194336e+00 2.759285926818847656e+00
-1.234178543090820312e+01 8.933049201965332031e+00
1.034643077850341797e+01 -8.996147513389587402e-01
8.107101440429687500e+00 3.443504571914672852e+00
-2.439129114151000977e+00 1.066818594932556152e+00
6.679657936096191406e+00 3.009301424026489258e+00
2.746253585815429688e+01 6.303950309753417969e+00
-1.375255775451660156e+01 1.190014481544494629e+00
-2.093231391906738281e+01 3.705884456634521484e+00
3.101714849472045898e+00 1.421446561813354492e+00
2.036365032196044922e+00 -4.275557041168212891e+00
3.963582992553710938e+00 -1.331087493896484375e+01
-6.966751098632812500e+00 -2.818387508392333984e+00
-4.401729583740234375e+00 -4.589227199554443359e+00
3.078223705291748047e+00 4.132435798645019531e+00
1.075974559783935547e+01 -3.548845291137695312e+00
-4.771923542022705078e+00 6.660751342773437500e+00
5.930345535278320312e+00 -2.371770620346069336e+00
1.076936817169189453e+01 -1.630988311767578125e+01
1.199198627471923828e+01 -1.346092033386230469e+01
2.241899490356445312e+00 -1.356936931610107422e+00
-1.309083175659179688e+01 -5.030294656753540039e-01
-1.167536601424217224e-01 2.201515197753906250e+00
5.261625289916992188e+00 -1.774093627929687500e+01
-7.639124393463134766e-01 -5.178420066833496094e+00
2.323865413665771484e+00 -1.847444057464599609e+00
9.249144554138183594e+00 7.411585330963134766e+00
3.257973432540893555e+00 1.574371910095214844e+01
9.932262420654296875e+00 -2.751310348510742188e+00
-1.209494590759277344e+01 -2.345219039916992188e+01
-7.344427108764648438e+00 -9.458950042724609375e+00
-1.179677772521972656e+01 9.820049285888671875e+00
-1.021831512451171875e+01 -1.179089665412902832e+00
1.886432647705078125e+01 1.884123039245605469e+01
-1.129200458526611328e+01 5.494661331176757812e+00
-3.489412784576416016e+00 1.251261615753173828e+01
2.622889280319213867e+00 9.159902572631835938e+00
-9.451036453247070312e+00 -4.100364208221435547e+00
1.305720424652099609e+01 -7.670765876770019531e+00
-7.098967552185058594e+00 -5.684410929679870605e-01
-1.524676227569580078e+01 -3.852470397949218750e+00
-1.412799596786499023e+00 7.642549276351928711e-01
1.114557647705078125e+01 -1.606929779052734375e+00
-4.848206996917724609e+00 4.188290119171142578e+00
-2.850365877151489258e+00 -3.512084245681762695e+00
2.354366540908813477e+00 4.072308063507080078e+00
-1.320866346359252930e+00 -4.690252304077148438e+00
-1.105980396270751953e+01 9.985808372497558594e+00
5.656357765197753906e+00 1.322536230087280273e+00
4.347773194313049316e-01 1.117757320404052734e+01
-2.090947866439819336e+00 1.019623184204101562e+01
4.269958496093750000e+00 1.069217681884765625e+01
-1.709771347045898438e+01 5.334513187408447266e+00
1.701394271850585938e+01 1.021140956878662109e+01
8.343438148498535156e+00 -2.689176559448242188e+01
-8.061401367187500000e+00 2.269579696655273438e+01
2.164772415161132812e+01 4.619317531585693359e+00
1.188954830169677734e+01 -9.117751121520996094e-01
-1.268203258514404297e+01 3.188451290130615234e+00
-4.331306934356689453e+00 -6.551964282989501953e+00
7.373260974884033203e+00 -4.015422344207763672e+00
2.599267959594726562e+00 8.422858238220214844e+00
1.900158309936523438e+01 3.235341310501098633e+00
-6.986734867095947266e+00 7.083053588867187500e+00
-3.931672573089599609e+00 -1.367572426795959473e+00
-5.696746826171875000e+00 1.254452466964721680e+00
1.790015220642089844e+01 3.538964986801147461e+00
6.425611972808837891e+00 -8.133443832397460938e+00
1.597848892211914062e+01 1.594349741935729980e+00
7.614434242248535156e+00 -1.136973190307617188e+01
-1.086263418197631836e+00 1.426692008972167969e+01
1.470919227600097656e+01 4.264788150787353516e+00
-1.579228305816650391e+01 -6.350879192352294922e+00
-2.740982770919799805e+00 -4.811352729797363281e+00
4.613783359527587891e-01 5.718765258789062500e+00
2.643782615661621094e+00 1.771202278137207031e+01
-1.735343551635742188e+01 -5.447626590728759766e+00
-1.462772274017333984e+01 2.008462905883789062e+00
-6.494318962097167969e+00 1.254616379737854004e+00
1.125316858291625977e+00 1.265998840332031250e+01
2.042194366455078125e+00 2.109248161315917969e+00
1.394908130168914795e-01 7.413589954376220703e-01
-2.742736816406250000e+00 2.000743389129638672e+00
-1.386387634277343750e+01 1.173798084259033203e+01
4.690010070800781250e+00 4.946619033813476562e+00
-1.454935073852539062e+01 -5.643290519714355469e+00
3.401197910308837891e+00 -1.344978213310241699e-01
-1.082727909088134766e+01 1.896121740341186523e+00
-7.582170963287353516e+00 4.127247810363769531e+00
1.239971923828125000e+01 5.612676620483398438e+00
-2.122143173217773438e+01 1.696275472640991211e+00
-5.700176239013671875e+00 -4.880865097045898438e+00
-1.237873649597167969e+01 1.114327812194824219e+01
-1.221406555175781250e+01 7.789890766143798828e+00
-8.820925712585449219e+00 1.271435356140136719e+01
1.763521313667297363e+00 -2.248497390747070312e+01
1.135386657714843750e+01 4.281502723693847656e+00
6.626224994659423828e+00 9.602197408676147461e-01
-1.022158050537109375e+01 3.087256193161010742e+00
-1.615274238586425781e+01 -3.158087730407714844e+00
1.956046676635742188e+01 -9.603004455566406250e+00
2.555307865142822266e+00 -6.898683309555053711e-01
-3.423395395278930664e+00 5.475910380482673645e-02
-7.408463478088378906e+00 -3.248143196105957031e+00
6.159126162528991699e-01 -6.492373466491699219e+00
1.520094299316406250e+01 -2.849723100662231445e+00
-7.489931106567382812e+00 -9.424453735351562500e+00
2.674819231033325195e-01 8.962870597839355469e+00
-1.412956333160400391e+01 -1.395520114898681641e+01
9.440433502197265625e+00 1.253090381622314453e+01
6.939857482910156250e+00 -3.675827980041503906e+00
-6.987864971160888672e+00 6.222542762756347656e+00
-9.184849739074707031e+00 8.253511428833007812e+00
1.407613658905029297e+01 -6.585352897644042969e+00
-7.007144689559936523e-01 1.296346092224121094e+01
-1.369471549987792969e+01 2.973960876464843750e+00
8.658168792724609375e+00 -4.434505462646484375e+00
-3.417775869369506836e+00 -1.881053924560546875e+00
-1.891435265541076660e+00 -1.174451351165771484e+01
7.085082530975341797e+00 9.938880920410156250e+00
5.729700326919555664e-01 -2.131516456604003906e+01
7.028280258178710938e+00 1.122468233108520508e+00
8.019641876220703125e+00 -2.133475780487060547e+00
8.561209678649902344e+00 -6.792813301086425781e+00
-1.043503761291503906e+01 -1.114908409118652344e+01
5.087840557098388672e+00 -4.209688186645507812e+00
-3.825872182846069336e+00 1.999911308288574219e+01
-5.426612377166748047e+00 -5.316481590270996094e+00
2.418429946899414062e+01 -1.362968063354492188e+01
5.292814254760742188e+00 -1.559368133544921875e+01
8.574842453002929688e+00 7.914173603057861328e+00
-6.036527633666992188e+00 1.193244075775146484e+01
1.325836944580078125e+01 -4.447963714599609375e+00
5.350623130798339844e+00 -9.117139816284179688e+00
4.668711662292480469e+00 9.645288586616516113e-01
8.239601135253906250e+00 1.766260528564453125e+01
-1.763561820983886719e+01 1.959913444519042969e+01
-1.026478862762451172e+01 1.820990180969238281e+01
9.355069160461425781e+00 -2.248313665390014648e+00
9.839939117431640625e+00 1.227016091346740723e+00
-9.963869094848632812e+00 4.353407382965087891e+00
-6.116683006286621094e+00 -2.898311614990234375e+00
1.566469001770019531e+01 3.580065250396728516e+00
2.360480308532714844e+01 1.050015258789062500e+01
-9.443194389343261719e+00 6.884715080261230469e+00
8.633996963500976562e+00 1.401042556762695312e+01
-2.472846508026123047e+00 2.509148788452148438e+01
2.640329837799072266e+00 2.367846727371215820e+00
-7.861892700195312500e+00 -9.826436996459960938e+00
4.781993389129638672e+00 -2.371442985534667969e+01
-1.110056686401367188e+01 1.433252716064453125e+01
-9.828956604003906250e+00 9.381695747375488281e+00
1.359279251098632812e+01 -8.294365882873535156e+00
-1.152211666107177734e+01 -3.900895357131958008e+00
1.519184112548828125e+01 -1.001360702514648438e+01
1.639360070228576660e+00 -7.067573547363281250e+00
-1.324142074584960938e+01 3.050810098648071289e+00
1.357730674743652344e+01 2.985293865203857422e+00
-3.175688266754150391e+00 1.280459165573120117e+00
-1.085993647575378418e+00 -8.326909065246582031e+00
8.247579574584960938e+00 8.594060897827148438e+00
4.006566047668457031e+00 2.465201568603515625e+01
3.520572662353515625e+00 1.486482620239257812e+01
-1.060951423645019531e+01 1.324795913696289062e+01
1.230821609497070312e+01 6.860682487487792969e+00
1.427436470985412598e-01 1.243055725097656250e+01
-5.826505661010742188e+00 3.107218980789184570e+00
1.571656322479248047e+01 -1.344585299491882324e+00
1.228075981140136719e+01 -1.125220203399658203e+01
3.839793682098388672e+00 -2.075282669067382812e+01
-4.681829452514648438e+00 3.362208604812622070e+00
1.624468040466308594e+01 -1.768044281005859375e+01
7.797440528869628906e+00 9.035534858703613281e+00
2.213116645812988281e+01 -1.631416201591491699e+00
3.508959054946899414e+00 -1.568716144561767578e+01
-4.564154624938964844e+00 -4.460642814636230469e+00
-9.331583023071289062e+00 1.054831123352050781e+01
4.582384586334228516e+00 6.349608421325683594e+00
1.655588388442993164e+00 7.564049243927001953e+00
6.193366050720214844e+00 -1.251948952674865723e+00
5.198547840118408203e+00 1.592941284179687500e+01
2.154077911376953125e+01 -1.201190376281738281e+01
-9.689234733581542969e+00 9.468270301818847656e+00
-7.298727989196777344e+00 3.075588703155517578e+00
5.919040679931640625e+00 2.233282923698425293e-01
-7.286796569824218750e+00 2.425606966018676758e+00
1.092401504516601562e+01 -2.415915012359619141e+00
1.080616569519042969e+01 1.222509956359863281e+01
-6.104183197021484375e+00 4.618235230445861816e-01
-9.297055244445800781e+00 1.910962909460067749e-01
2.195928335189819336e+00 1.253667068481445312e+01
-7.539204597473144531e+00 7.947227478027343750e+00
1.040397453308105469e+01 1.217168712615966797e+01
-1.985754776000976562e+01 6.934685707092285156e+00
3.024233055114746094e+01 -6.344865798950195312e+00
-5.189179897308349609e+00 -3.715173244476318359e+00
-3.954235553741455078e+00 -5.616555690765380859e+00
5.980565547943115234e+00 1.134399414062500000e+01
-8.360663414001464844e+00 -9.858127593994140625e+00
